"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03604099999","2019-01-01","51.7","-5.05","32.0","MILFORD HAVEN CONSERVANCY BOARD, UK","  48.3","24","  44.0","24","1038.0","24","032.4","24"," 19.9","24","  5.8","24","  8.0","999.9","  50.4","*","  45.0","*"," 0.01","E","999.9","000000"
"03605099999","2019-01-01","51.7166667","-4.3666667","3.0","PEMBRY SANDS, UK","  48.5","24","  44.3","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.3","24"," 13.0","999.9","  51.8","*","  41.0","*"," 0.00","G","999.9","000000"
"03609099999","2019-01-01","51.5666666","-3.9833333","32.0","MUMBLES HEAD, UK","  48.4","24","  43.4","24","1038.1","24","032.7","24","999.9"," 0","  6.2","24","  8.9","999.9","  51.1","*","  43.9","*"," 0.00","G","999.9","000000"
"03633399999","2019-01-01","51.894167","-2.167222","30.78","GLOUCESTERSHIRE, UK","  49.6"," 8","  44.6"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8","  3.5"," 8","  8.9","999.9","  51.8","*","  46.4","*"," 0.00","I","999.9","000000"
"03644099999","2019-01-07","51.682167","-1.790028","87.17","FAIRFORD, UK","  48.1"," 9","  44.5"," 9","9999.9"," 0","999.9"," 0","  6.2"," 9"," 13.7"," 9"," 17.1"," 25.1","  50.4"," ","  46.2"," "," 0.80","A","999.9","000000"
"03647099999","2019-01-01","51.8666666","-1.6833333","210.0","LITTLE RISSINGTON, UK","  43.2","24","  39.9","24","1036.0","24","009.8","24"," 25.2","24","  8.7","24"," 14.0","999.9","  48.0","*","  33.4","*"," 0.00","G","999.9","000000"
"03649099999","2019-01-01","51.749964","-1.583617","87.78","BRIZE NORTON, UK","  46.1","24","  40.8","24","9999.9"," 0","999.9"," 0","  7.0","24","  6.3","24","  9.9","999.9","  50.0","*","  37.4","*"," 0.00","G","999.9","010000"
"03658099999","2019-01-01","51.616389","-1.095833","68.88","BENSON, UK","  45.8","24","  41.1","24","9999.9"," 0","999.9"," 0","  6.9","24","  5.1","24","  9.9","999.9","  49.1","*","  33.8","*"," 0.00","I","999.9","000000"
"03660099999","2019-01-01","51.6833333","-0.8","205.0","HIGH WYCOMBE HQAIR, UK","  44.2","24","  40.0","24","1036.0","24","010.6","24"," 16.0","24","  5.1","24","  9.9","999.9","  46.6","*","  37.6","*"," 0.00","G","999.9","010000"
"03672099999","2019-01-01","51.553","-0.418167","37.79","NORTHOLT, UK","  46.8","24","  40.3","24","9999.9"," 0","999.9"," 0","  6.7","24","  7.3","24"," 11.1","999.9","  50.5","*","  39.2","*"," 0.00","G","999.9","000000"
"03673399999","2019-01-01","51.874722","-0.368333","160.32","LUTON, UK","  44.8","24","  39.9","24","9999.9"," 0","999.9"," 0","  6.2","24","  9.8","24"," 14.0"," 20.0","  50.0","*","  37.4","*"," 0.00","I","999.9","000000"
"03680099999","2019-01-01","51.8","-0.3583333","128.0","ROTHAMSTED, UK","  44.8","24","  39.5","24","1035.7","24","019.6","24","999.9"," 0","999.9"," 0","999.9","999.9","  48.2","*","  37.6","*"," 0.00","I","999.9","000000"
"03683099999","2019-01-01","51.885","0.235","106.07","STANSTED, UK","  45.0","24","  39.5","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.0","24","  9.9","999.9","  50.0","*","  37.4","*","99.99"," ","999.9","010000"
"03684099999","2019-01-01","51.8833333","0.45","87.0","ANDREWSFIELD, UK","  45.1","24","  39.8","24","1034.7","24","023.8","24"," 18.9","24","  7.7","24","  9.9","999.9","  50.4","*","  38.3","*","99.99"," ","999.9","010000"
"03691399999","2019-01-01","51.571389","0.695556","14.93","SOUTHEND, UK","  46.2","20","  38.8","20","9999.9"," 0","999.9"," 0","  6.2","18","  7.2","20"," 13.0","999.9","  55.4","*","  39.2","*"," 0.00","I","999.9","000000"
"03693099999","2019-01-01","51.55","0.8333333","3.0","SHOEBURYNESS LANDWICK, UK","  45.7","24","  40.2","24","1034.7","24","034.5","24"," 20.2","24","  8.6","24"," 13.0","999.9","  50.9","*","  37.8","*","99.99"," ","999.9","010000"
"03707099999","2019-01-01","51.087167","-4.150339","8.22","CHIVENOR, UK","  49.3","24","  43.5","24","1037.8","24","037.1","24"," 20.3","24","  7.4","24"," 11.1","999.9","  51.3","*","  45.9","*","99.99"," ","999.9","010000"
"03710099999","2019-01-01","51.0833333","-3.6","347.0","LISCOMBE, UK","  44.5","24","  41.2","24","1037.5","24","994.4","24"," 15.7","24","  7.5","24","  9.9","999.9","  50.0","*","  40.5","*"," 0.00","I","999.9","000000"
"03715099999","2019-01-01","51.396667","-3.343333","67.05","CARDIFF, UK","  47.1","24","  44.5","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.5","24"," 12.0","999.9","  50.0","*","  41.0","*"," 0.00","I","999.9","000000"
"03716099999","2019-01-01","51.404811","-3.43575","49.68","ST ATHAN, UK","  47.8","24","  42.7","24","9999.9"," 0","999.9"," 0","  6.4","24","  7.4","24"," 11.1","999.9","  50.0","*","  42.8","*"," 0.00","I","999.9","000000"
"03724399999","2019-01-01","51.382669","-2.719089","189.58","BRISTOL, UK","  44.9","24","  42.7","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.5","24"," 12.0","999.9","  48.2","*","  39.2","*"," 0.00","I","999.9","000000"
"03740099999","2019-01-01","51.505144","-1.993428","156.36","LYNEHAM, UK","  44.4","24","  39.8","24","1036.7","24","018.5","24","999.9"," 0","  6.6","24"," 12.0","999.9","  49.1","*","  38.3","*"," 0.00","I","999.9","000000"
"03743099999","2019-01-01","51.2","-1.8","133.0","LARKHILL, UK","  45.2","24","  40.2","24","1036.6","24","020.1","24"," 21.5","24","  5.4","24","  9.9","999.9","  50.4","*","  39.4","*"," 0.00","I","999.9","000000"
"03746099999","2019-01-01","51.152189","-1.747414","124.05","BOSCOMBE DOWN, UK","  45.3","24","  40.2","24","9999.9"," 0","999.9"," 0","  6.6","24","  7.5","24"," 12.0","999.9","  51.8","*","  37.4","*"," 0.00","G","999.9","000000"
"03749099999","2019-01-01","51.15","-1.5666667","91.0","MIDDLE WALLOP, UK","  46.2","24","  41.1","24","9999.9"," 0","999.9"," 0","  6.7","24","  6.4","24","  9.9","999.9","  51.8","*","  40.6","*"," 0.00","G","999.9","000000"
"03761099999","2019-01-01","51.234139","-0.942825","123.44","ODIHAM, UK","  46.3","24","  40.8","24","9999.9"," 0","999.9"," 0","  6.5","24","  7.2","24","  9.9","999.9","  50.0","*","  39.2","*"," 0.00","I","999.9","000000"
"03766399999","2019-01-01","51.330833","0.0325","182.27","BIGGIN HILL, UK","  45.3","15","  40.6","15","9999.9"," 0","999.9"," 0","  6.2","15","  8.4","15"," 11.1","999.9","  48.2","*","  39.2","*"," 0.00","I","999.9","000000"
"03768099999","2019-01-01","51.275833","-0.776333","72.54","FARNBOROUGH, UK","  46.1","24","  40.6","24","1036.0","11","027.8","11"," 11.7","24","  6.3","24"," 11.1","999.9","  51.1","*","  41.0","*"," 0.00","G","999.9","000000"
"03768399999","2019-01-01","51.505278","0.055278","5.79","CITY, UK","  48.7","24","  40.0","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.6","24"," 12.0","999.9","  51.8","*","  42.8","*"," 0.00","I","999.9","000000"
"03769099999","2019-01-01","51.1438889","-0.2294444","68.0","CHARLWOOD, UK","  45.2","24","  39.3","24","1035.5","24","027.1","24"," 21.4","24","  4.4","24","  7.0","999.9","  50.4","*","  38.7","*"," 0.00","G","999.9","000000"
"03770099999","2019-01-01","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  48.0","23","  40.0","23","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  52.2","*","  43.7","*"," 0.00","I","999.9","000000"
"03772099999","2019-01-01","51.4775","-0.461389","25.29","HEATHROW, UK","  47.3","24","  40.7","24","9999.9"," 0","999.9"," 0","  6.9","24","  6.2","24","  9.9","999.9","  51.8","*","  39.2","*"," 0.00","G","999.9","000000"
"03776099999","2019-01-01","51.148056","-0.190278","61.56","GATWICK, UK","  46.7","24","  40.8","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.3","24"," 12.0"," 20.0","  51.8","*","  39.2","*"," 0.00","I","999.9","000000"
"03781099999","2019-01-01","51.3","-0.0833333","170.0","KENLEY AIRFIELD, UK","  44.7","24","  39.6","24","1035.6","24","014.4","24"," 27.2","24","  8.0","24","  9.9","999.9","  48.6","*","  39.6","*"," 0.00","I","999.9","000000"
"03796099999","2019-01-01","51.1333333","1.35","117.0","LANGDON BAY, UK","  45.0","24","  40.5","24","1034.5","24","019.9","24","999.9"," 0","  9.2","24"," 15.9","999.9","  52.3","*","  39.6","*"," 0.00","I","999.9","000000"
"03797035047","2019-01-01","51.35","1.333","50.0","MANSTON, UK","  45.6","24","  40.1","24","1034.5","24","028.4","24"," 14.9","24"," 10.7","24"," 15.0","999.9","  48.6","*","  42.3"," "," 0.00","G","999.9","010000"
"03803099999","2019-01-01","49.9166667","-6.3","31.0","SCILLY SAINT MARY S, UK","  49.7","24","  44.9","24","1038.7","24","034.8","24"," 27.6","24","  4.3","24","  8.0","999.9","  50.7","*","  48.6","*"," 0.00","G","999.9","010000"
"03806099999","2019-01-02","50.0641","-5.709","63.0","LANDS END AIRPORT, UK","  45.1","10","  43.0","10","9999.9"," 0","999.9"," 0","  6.0","10"," 11.3","10"," 15.9","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"03808099999","2019-01-01","50.2166666","-5.3166666","88.0","CAMBORNE, UK","  48.6","24","  42.7","24","1038.4","24","027.5","24"," 17.9","24","  5.7","24","  8.9","999.9","  49.5","*","  47.3","*"," 0.00","G","999.9","010000"
"03809099999","2019-01-01","50.086092","-5.255711","81.38","CULDROSE, UK","  48.4","24","  43.1","24","9999.9"," 0","999.9"," 0","  6.8","24","  5.6","24"," 11.1","999.9","  50.0","*","  46.4","*"," 0.00","I","999.9","000000"
"03823099999","2019-01-02","50.5","-4.6666666","199.0","CARDINHAM BODMIN, UK","  39.0","11","  33.1","11","1043.0","11","017.6","11"," 14.0","11","  8.1","11","  9.9","999.9","  42.3","*","  36.0","*"," 0.00","I","999.9","000000"
"03827099999","2019-01-01","50.35","-4.1166667","27.0","PLYMOUTH MOUNTBATTE, UK","  48.3","24","  43.1","24","1038.0","24","031.6","24"," 11.6","24","  5.5","24","  8.9","999.9","  51.1","*","  47.3","*"," 0.00","I","999.9","000000"
"03839099999","2019-01-01","50.734444","-3.413889","31.08","EXETER, UK","  49.3","16","  44.0","16","9999.9"," 0","999.9"," 0","  6.2","15","  5.9","16","  9.9","999.9","  53.6","*","  46.4","*","99.99"," ","999.9","010000"
"03840099999","2019-01-01","50.8666666","-3.2333333","253.0","DUNKESWELL AERODROME, UK","  45.4","24","  40.6","24","1037.4","24","006.1","24"," 15.7","24","  6.3","24","  8.9","999.9","  48.9","*","  40.1","*"," 0.00","G","999.9","000000"
"03853099999","2019-01-01","51.009358","-2.638819","22.86","YEOVILTON, UK","  47.3","24","  42.6","24","9999.9"," 0","999.9"," 0","  7.1","24","  7.2","24"," 11.1","999.9","  50.4","*","  41.0","*"," 0.00","I","999.9","100000"
"03857099999","2019-01-01","50.5166666","-2.45","52.0","ISLE OF PORTLAND, UK","  49.1","24","  42.9","24","1036.9","24","030.4","24"," 17.8","24"," 11.7","24"," 15.0","999.9","  53.1","*","  44.6","*"," 0.00","I","999.9","000000"
"03862099999","2019-01-01","50.78","-1.8425","11.58","BOURNEMOUTH, UK","  47.1","24","  41.0","24","1036.6"," 8","035.3"," 8","  8.8","24","  6.7","24"," 11.1","999.9","  51.8","*","  38.3","*"," 0.00","G","999.9","000000"
"03865099999","2019-01-01","50.950261","-1.356803","13.41","SOUTHAMPTON, UK","  46.5","13","  40.0","13","9999.9"," 0","999.9"," 0","  6.2","13","  4.2","13","  8.9"," 18.1","  50.0","*","  37.4","*"," 0.00","I","999.9","000000"
"03866099999","2019-01-01","50.5833333","-1.3","24.0","WIGHT ST. CATHERINES POINT, UK","  48.0","24","  41.8","24","1036.1","24","033.6","24","999.9"," 0","  6.4","24","  9.9","999.9","  50.9","*","  43.0","*"," 0.00","G","999.9","000000"
"03872099999","2019-01-01","50.8166666","-0.9166666","3.0","THORNEY ISLAND, UK","  46.6","24","  41.1","24","1036.0","24","035.5","24"," 24.0","24","  6.0","24"," 11.1","999.9","  51.1","*","  39.6","*"," 0.00","G","999.9","000000"
"03876099999","2019-01-01","50.835556","-0.297222","2.13","SHOREHAM, UK","  46.2","24","  40.9","24","1035.6","24","035.4","24","999.9"," 0","  6.5","24","  9.9","999.9","  52.0","*","  39.4","*"," 0.00","I","999.9","000000"
"03882099999","2019-01-01","50.9","0.3166666","52.0","HERSTMONCEUX WEST END, UK","  46.0","24","  40.2","24","1035.4","24","028.8","24"," 19.4","24","  4.3","24","  7.0","999.9","  51.1","*","  39.9","*"," 0.00","G","999.9","010000"
"03887399999","2019-01-01","50.956111","0.939167","3.96","LYDD, UK","  46.2","24","  42.4","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.2","24"," 15.9","999.9","  53.6","*","  37.4","*"," 0.00","I","999.9","000000"
"03891599999","2019-01-02","49.706111","-2.214722","88.39","ALDERNEY, GK","  43.2","12","  33.5","12","9999.9"," 0","999.9"," 0","  6.2","12","  8.7","12"," 13.0","999.9","  44.6","*","  42.8","*"," 0.00","I","999.9","000000"
"03894099999","2019-01-01","49.434956","-2.601969","102.41","GUERNSEY, GK","  48.4","24","  42.5","24","9999.9"," 0","999.9"," 0","  6.9","24","  5.9","24","  8.0","999.9","  50.0","*","  46.4","*"," 0.00","F","999.9","010000"
"03895099999","2019-01-01","49.207947","-2.195508","84.42","JERSEY, JE","  48.5","24","  43.7","24","9999.9"," 0","999.9"," 0","  7.0","24","  5.1","24","  8.9","999.9","  50.0","*","  46.4","*"," 0.00","G","999.9","010000"
"03901099999","2019-01-08","54.3333333","-7.6","72.0","THOMASTOWN, UK","  44.5"," 7","  41.4"," 7","1034.1"," 7","025.0"," 7","  8.9"," 7","  3.0"," 7","  5.1","999.9","  45.7","*","  42.8","*"," 0.00","I","999.9","000000"
"03904099999","2019-01-01","54.7","-7.5833333","50.0","CASTLEDERG, UK","  46.0","24","  42.4","24","1037.7","24","031.6","24"," 15.2","24","  3.8","24"," 11.1","999.9","  50.0","*","  41.9","*"," 0.04","G","999.9","010000"
"03907099999","2019-01-01","55.15","-6.9333333","6.0","MAGILLIGAN NUMBER 2, UK","  45.0","24","  40.1","24","1037.7","24","037.0","24"," 12.2","24","  7.0","24"," 14.0","999.9","  50.9","*","  35.1","*"," 0.02","G","999.9","010000"
"03908499999","2019-01-01","55.042778","-7.161111","6.7","LONDONDERRY EGLINTON, UK","  46.8","10","  39.6","10","9999.9"," 0","999.9"," 0","  6.2","10","  6.4","10"," 11.1","999.9","  48.2","*","  44.6","*"," 0.00","I","999.9","000000"
"03911099999","2019-01-01","54.7166666","-6.8166666","227.0","LOUGH FEA, UK","  43.2","24","  40.2","24","1037.8","24","009.6","24","  8.0","24","  6.9","24"," 16.9"," 25.1","  48.6","*","  34.2","*"," 0.03","G","999.9","010000"
"03915099999","2019-01-01","54.8666666","-6.45","65.0","PORTGLENONE, UK","  43.7","24","  40.6","24","1037.0","24","028.9","24"," 11.5","24","  4.0","24","  9.9","999.9","  50.2","*","  35.8","*"," 0.02","G","999.9","010000"
"03916099999","2019-01-01","55.1833333","-6.1666666","156.0","BALLYPATRICK FOREST, UK","  43.4","24","  38.0","24","1037.4","24","017.8","24"," 12.5","24","  8.6","24"," 17.1","999.9","  49.3","*","  37.0","*"," 0.06","G","999.9","110000"
"03917099999","2019-01-01","54.6575","-6.215833","81.68","ALDERGROVE, UK","  43.0","24","  39.8","24","9999.9"," 0","999.9"," 0","  5.9","24","  5.5","24"," 15.0","999.9","  48.6","*","  32.0","*"," 0.02","G","999.9","010000"
"03923099999","2019-01-01","54.2333333","-6.5","160.0","GLENANNE NUMBER 2, UK","  44.3","24","  40.8","24","1037.3","24","017.1","24","  9.9","24","  5.6","24","  8.9","999.9","  47.7","*","  36.5","*"," 0.01","G","999.9","010000"
"03924099999","2019-01-01","54.618056","-5.8725","4.57","CITY, UK","  46.0","24","  41.0","24","9999.9"," 0","999.9"," 0","  6.1","24","  6.2","24"," 11.1","999.9","  50.0","*","  39.2","*","99.99"," ","999.9","010000"
"03951099999","2019-01-01","51.4666666","-9.4166666","21.0","SHERKIN ISLAND, EI","  49.0","24","  44.0","24","1039.0","24","036.3","24"," 23.2","24","  4.3","24","  7.8","999.9","  50.9","*","  46.8","*"," 0.00","A","999.9","000000"
"03952099999","2019-02-06","51.8","-8.25","41.0","ROCHES POINT, EI","  47.5"," 8","  41.9"," 8","1013.0"," 8","008.0"," 8","  9.3"," 8"," 15.8"," 8"," 23.3","999.9","  49.5","*","  42.1"," "," 0.00","E","999.9","010000"
"03953099999","2019-01-01","51.9333333","-10.25","30.0","VALENTIA OBSERVATORY, EI","  49.3","24","  42.3","24","1038.7","24","035.5","24"," 28.7","24","  3.3","21","  7.8","999.9","  51.1","*","  47.5","*"," 0.00","F","999.9","000000"
"03955099999","2019-01-01","51.841269","-8.491111","153.0","CORK, EI","  46.7","24","  40.4","24","9999.9"," 0","999.9"," 0","  6.6","24","  3.7","24","  6.0","999.9","  48.2","*","  44.6","*"," 0.00","H","999.9","010000"
"03956099999","2019-01-01","52.2833333","-6.4833333","53.0","JOHNSTOWN CASTLE, EI","  47.6","24","  43.3","24","1038.5","24","030.6","24"," 17.0","24","  5.3","24","  7.8","999.9","  51.1","*","  43.5"," "," 0.00","H","999.9","010000"
"03961099999","2019-01-03","52.85","-6.9","63.0","OAK PARK CARLOW, EI","  43.0"," 6","  41.2"," 6","1041.7"," 6","033.8"," 6","  7.2"," 6","  6.8"," 6","  9.7","999.9","  43.5","*","  42.1"," "," 0.00","E","999.9","010000"
"03962099999","2019-01-01","52.701978","-8.924817","14.02","SHANNON, EI","  48.7","24","  43.8","24","9999.9"," 0","999.9"," 0","  6.5","24","  3.1","24","  5.8","999.9","  50.7","*","  46.4","*"," 0.00","F","999.9","010000"
"03963099999","2019-01-01","53.3166666","-9.9","23.0","MACE HEAD, EI","  49.4","24","  45.4","24","1038.6","24","035.7","24","  5.2","24","  4.0","24","  7.8","999.9","  50.9","*","  47.7","*"," 0.00","H","999.9","010000"
"03966099999","2019-01-01","53.0166666","-8.0","76.0","GURTEEN, EI","  47.4","24","  44.8","24","1038.7","24","029.2","24","  9.9","24","  4.0","24","  5.8","999.9","  49.5","*","  44.1","*"," 0.01","E","999.9","010000"
"03967099999","2019-01-01","53.301667","-6.451333","97.23","CASEMENT, EI","  46.1","24","  43.0","24","1038.2","24","026.6","24"," 10.9","24","  8.2","24"," 12.0","999.9","  48.6","*","  35.6","*"," 0.02","E","999.9","010000"
"03969099999","2019-01-01","53.421333","-6.270075","73.76","DUBLIN, EI","  45.4","24","  41.9","24","9999.9"," 0","999.9"," 0","  6.4","24","  8.0","24"," 11.1","999.9","  48.6","*","  35.6","*"," 0.01","F","999.9","010000"
"03970099999","2019-01-01","53.7166666","-8.9833333","69.0","CLAREMORRIS, EI","  47.6","24","  45.2","24","1038.5","24","029.8","24","999.9"," 0","  4.3","24","  7.8","999.9","  50.2","*","  43.9","*"," 0.01","E","999.9","000000"
"03971099999","2019-01-01","53.5333333","-7.3666666","100.0","MULLINGAR, EI","  46.3","24","  42.9","24","1038.2","24","025.7","24","  8.5","24","  4.2","24","  5.8","999.9","  48.7","*","  41.5","*"," 0.01","F","999.9","010000"
"03973099999","2019-01-01","53.910297","-8.818492","202.69","CONNAUGHT, EI","  45.9","24","  45.1","24","1037.8","10","011.7","10","  3.1","15","  6.9","24","  9.7","999.9","  48.2","*","  40.5","*"," 0.03","F","999.9","110000"
"03976099999","2019-01-01","54.2333333","-10.0","9.73","BELMULLET, EI","  49.1","24","  47.5","24","1038.2","24","037.0","24","  4.5","24","  6.6","24","  9.7","999.9","  50.9","*","  44.6","*"," 0.13","F","999.9","010000"
"03978099999","2019-01-01","54.4833333","-8.2333333","34.67","FINNER, EI","  45.0","24","  43.3","24","1038.2","24","033.8","24","  5.0","24","  7.4","23"," 15.5","999.9","  49.1","*","  35.2","*"," 0.12","F","999.9","110000"
"03979099999","2019-01-03","54.05","-7.3","79.0","BALLYHAISE, EI","  42.7"," 6","  39.6"," 6","1040.7"," 6","030.6"," 6","  9.3"," 6","  3.9"," 6","  3.9","999.9","  44.1","*","  41.4"," "," 0.00","E","999.9","000000"
"03980099999","2019-01-01","55.3666666","-7.3333333","25.0","MALIN HEAD, EI","  46.4","24","  38.8","24","1037.9","24","035.3","24","  7.9","24"," 11.3","24"," 17.5","999.9","  50.5","*","  42.8","*"," 0.08","E","999.9","010000"
"04005099999","2019-03-15","66.15","-23.25","24.0","BOLUNGAVIK, IC","  37.8","10","  27.6","10"," 991.8","10","999.9"," 0","999.9"," 0","  4.9","10","  8.0","999.9","  39.0"," ","  36.7"," "," 0.00","I","999.9","000000"
"04013099999","2019-01-01","65.0833333","-22.7333333","8.0","STYKKISHOLMUR, IC","  28.5"," 8","  20.7"," 8","1032.4"," 8","999.9"," 0"," 41.6"," 8"," 10.6"," 8"," 17.1","999.9","  40.6","*","  17.4"," "," 0.00","I","  3.1","000000"
"04013199999","2019-01-02","66.058056","-23.135278","2.43","ISAFJORDUR, IC","  45.8","12","  38.0","12","9999.9"," 0","999.9"," 0","  6.2","12","  9.3","12"," 15.9"," 28.0","  48.2","*","  41.0","*","99.99"," ","999.9","010000"
"04017099999","2019-01-01","66.1","-22.6666666","5.0","AEDEY, IC","  30.6","16"," -17.5","15","9999.9"," 0","999.9"," 0","999.9"," 0"," 11.4","16"," 15.9","999.9","  38.5"," ","  23.9"," "," 0.00","I","999.9","000000"
"04018016201","2019-01-01","63.96667","-22.6","52.1","KEFLAVIK, IC","  31.2","24","  24.7","24","9999.9"," 0","999.9"," 0","  4.9","14"," 14.0","24"," 28.9"," 36.9","  46.4","*","  21.0"," ","99.99"," ","  0.4","010000"
"04030099999","2019-01-01","64.13","-21.940556","14.63","REYKJAVIK, IC","  30.2","24","  20.4","24","1033.4"," 8","999.9"," 0"," 11.0","16"," 12.3","24"," 25.1"," 34.0","  42.8","*","  19.0"," ","99.99"," ","999.9","011000"
